e_function,orig_design_name,nres,design,xtal,score_term,e_gap
beta16_cart_plus_hpsc_lj_changes,BB1,109,22.633000000000003,26.011,fa_intra_sol_xover4,0.030990825688073362
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,29.115,28.415,fa_intra_sol_xover4,-0.006363636363636357
beta16_cart_plus_hpsc_lj_changes,CAV1,107,29.526999999999997,29.035,fa_intra_sol_xover4,-0.00459813084112147
beta16_cart_plus_hpsc_lj_changes,DHD127,145,51.272,45.708,fa_intra_sol_xover4,-0.03837241379310345
beta16_cart_plus_hpsc_lj_changes,DHD131,150,52.047,50.729,fa_intra_sol_xover4,-0.008786666666666653
beta16_cart_plus_hpsc_lj_changes,DHR4,197,53.277,54.044,fa_intra_sol_xover4,0.0038934010152284057
beta16_cart_plus_hpsc_lj_changes,DHR76,219,65.163,61.078,fa_intra_sol_xover4,-0.018652968036529653
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,128.576,113.012,fa_intra_sol_xover4,-0.03474107142857141
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,103.95200000000001,105.954,fa_intra_sol_xover4,0.004591743119266012
beta16_cart_plus_hpsc_lj_changes,LHD29,129,38.043,37.473,fa_intra_sol_xover4,-0.0044186046511627925
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,33.806,35.882,fa_intra_sol_xover4,0.018052173913043482
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,79.64399999999999,81.325,fa_intra_sol_xover4,0.005253125000000036
beta16_cart_plus_hpsc_lj_changes,THR1,200,45.232,44.628,fa_intra_sol_xover4,-0.003019999999999996
beta16_cart_plus_hpsc_lj_changes,THR2,199,50.418,47.181000000000004,fa_intra_sol_xover4,-0.01626633165829143
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,111.149,104.90299999999999,fa_intra_sol_xover4,-0.015086956521739152
beta16_cart,5L6HC3_1,236,33.634,33.838,hxl_tors,0.0008644067796610196
beta16_cart,6AYYA,283,32.086,32.865,hxl_tors,0.0027526501766784576
beta16_cart,BB1,109,24.93,20.087,hxl_tors,-0.044431192660550456
beta16_cart,BBM2nHm0589,110,15.318,15.132,hxl_tors,-0.0016909090909090904
beta16_cart,CAV1,107,15.034,14.885,hxl_tors,-0.00139252336448599
beta16_cart,DHD127,145,12.782,14.175,hxl_tors,0.009606896551724142
beta16_cart,DHD131,150,12.302,12.433,hxl_tors,0.0008733333333333349
beta16_cart,DHR4,197,47.953,46.678000000000004,hxl_tors,-0.006472081218274105
beta16_cart,DHR76,219,0.601,1.786,hxl_tors,0.00541095890410959
beta16_cart,D_3_212,448,59.14,58.94,hxl_tors,-0.00044642857142857776
beta16_cart,D_3_633,436,19.995,19.074,hxl_tors,-0.002112385321100916
beta16_cart,LHD29,129,16.689,15.390999999999998,hxl_tors,-0.010062015503875983
beta16_cart,MC2_7,115,5.818,5.7860000000000005,hxl_tors,-0.00027826086956520994
beta16_cart,RPB_PLP3_R6–PLPx6,320,15.597999999999999,15.617,hxl_tors,5.937500000000595e-05
beta16_cart,THR1,200,11.020999999999999,10.995999999999999,hxl_tors,-0.00012500000000000176
beta16_cart,THR2,199,8.765,8.763,hxl_tors,-1.0050251256284764e-05
beta16_cart,WSHC6,414,95.831,81.689,hxl_tors,-0.034159420289855094
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,33.496,33.929,hxl_tors,0.0018347457627118638
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,32.417,31.467,hxl_tors,-0.003356890459363968
beta16_cart_plus_hpsc_lj_changes,BB1,109,25.015,21.363000000000003,hxl_tors,-0.03350458715596328
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,15.26,15.119000000000002,hxl_tors,-0.0012818181818181659
beta16_cart_plus_hpsc_lj_changes,CAV1,107,15.043,14.831,hxl_tors,-0.0019813084112149507
beta16_cart_plus_hpsc_lj_changes,DHD127,145,14.174000000000001,14.88,hxl_tors,0.004868965517241376
beta16_cart_plus_hpsc_lj_changes,DHD131,150,13.7,13.481,hxl_tors,-0.001459999999999996
beta16_cart_plus_hpsc_lj_changes,DHR4,197,48.16,44.449,hxl_tors,-0.018837563451776642
beta16_cart_plus_hpsc_lj_changes,DHR76,219,0.603,1.778,hxl_tors,0.005365296803652968
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,59.228,59.38399999999999,hxl_tors,0.0003482142857142672
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,20.074,19.171,hxl_tors,-0.0020711009174311976
beta16_cart_plus_hpsc_lj_changes,LHD29,129,15.52,15.498,hxl_tors,-0.0001705426356589166
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,5.997999999999999,5.848,hxl_tors,-0.0013043478260869519
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,15.559000000000001,15.357000000000001,hxl_tors,-0.0006312499999999999
beta16_cart_plus_hpsc_lj_changes,THR1,200,11.022,10.985,hxl_tors,-0.00018500000000000406
beta16_cart_plus_hpsc_lj_changes,THR2,199,8.77,8.794,hxl_tors,0.00012060301507538145
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,98.51299999999999,79.643,hxl_tors,-0.04557971014492751
beta16_cart,5L6HC3_1,236,5.8839999999999995,4.382,omega,-0.006364406779661016
beta16_cart,6AYYA,283,9.097999999999999,6.619,omega,-0.008759717314487629
beta16_cart,BB1,109,-1.83,2.696,omega,0.041522935779816514
beta16_cart,BBM2nHm0589,110,-0.733,0.034,omega,0.006972727272727273
beta16_cart,CAV1,107,-0.7190000000000001,0.627,omega,0.01257943925233645
beta16_cart,DHD127,145,3.125,2.888,omega,-0.0016344827586206904
beta16_cart,DHD131,150,3.866,3.037,omega,-0.005526666666666668
beta16_cart,DHR4,197,-0.7959999999999999,0.035,omega,0.004218274111675127
beta16_cart,DHR76,219,5.281000000000001,3.4530000000000003,omega,-0.00834703196347032
beta16_cart,D_3_212,448,7.553999999999999,10.216000000000001,omega,0.005941964285714289
beta16_cart,D_3_633,436,8.603,8.47,omega,-0.000305045871559631
beta16_cart,LHD29,129,0.993,1.476,omega,0.003744186046511628
beta16_cart,MC2_7,115,-0.828,-0.828,omega,0.0
beta16_cart,RPB_PLP3_R6–PLPx6,320,3.247,4.79,omega,0.004821875000000001
beta16_cart,THR1,200,2.398,1.7269999999999999,omega,-0.003355000000000001
beta16_cart,THR2,199,1.49,3.1430000000000002,omega,0.008306532663316584
beta16_cart,WSHC6,414,18.435,15.218,omega,-0.00777053140096618
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,5.356,4.58,omega,-0.003288135593220338
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,10.515999999999998,8.411,omega,-0.007438162544169607
beta16_cart_plus_hpsc_lj_changes,BB1,109,-1.625,2.405,omega,0.036972477064220174
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-0.878,0.983,omega,0.01691818181818182
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-0.484,1.304,omega,0.016710280373831776
beta16_cart_plus_hpsc_lj_changes,DHD127,145,3.423,3.471,omega,0.00033103448275862096
beta16_cart_plus_hpsc_lj_changes,DHD131,150,4.757,3.173,omega,-0.010559999999999998
beta16_cart_plus_hpsc_lj_changes,DHR4,197,0.07,0.9309999999999999,omega,0.0043705583756345175
beta16_cart_plus_hpsc_lj_changes,DHR76,219,4.899,4.192,omega,-0.0032283105022831043
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,7.422000000000001,10.674000000000001,omega,0.007258928571428573
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,9.662,9.47,omega,-0.0004403669724770646
beta16_cart_plus_hpsc_lj_changes,LHD29,129,1.271,1.5030000000000001,omega,0.0017984496124031023
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-0.5539999999999999,-0.42200000000000004,omega,0.0011478260869565208
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,3.5060000000000002,4.743,omega,0.003865625
beta16_cart_plus_hpsc_lj_changes,THR1,200,2.224,1.6969999999999998,omega,-0.002635000000000002
beta16_cart_plus_hpsc_lj_changes,THR2,199,2.0980000000000003,3.031,omega,0.004688442211055276
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,20.968000000000004,15.696,omega,-0.012734299516908222
beta16_cart,5L6HC3_1,236,-42.711000000000006,-42.586000000000006,p_aa_pp,0.0005296610169491525
beta16_cart,6AYYA,283,-52.632,-51.708999999999996,p_aa_pp,0.003261484098939936
beta16_cart,BB1,109,-38.629,-38.576,p_aa_pp,0.00048623853211006673
beta16_cart,BBM2nHm0589,110,-35.165,-27.872,p_aa_pp,0.0663
beta16_cart,CAV1,107,-36.341,-35.385,p_aa_pp,0.008934579439252365
beta16_cart,DHD127,145,-24.631,-24.456999999999997,p_aa_pp,0.001200000000000021
beta16_cart,DHD131,150,-23.013,-23.898000000000003,p_aa_pp,-0.00590000000000001
beta16_cart,DHR4,197,-51.055,-51.676,p_aa_pp,-0.003152284263959402
beta16_cart,DHR76,219,-56.113,-54.13399999999999,p_aa_pp,0.009036529680365326
beta16_cart,D_3_212,448,-112.81299999999999,-102.19,p_aa_pp,0.02371205357142855
beta16_cart,D_3_633,436,-104.479,-92.48899999999999,p_aa_pp,0.02750000000000002
beta16_cart,LHD29,129,-36.79,-33.308,p_aa_pp,0.0269922480620155
beta16_cart,MC2_7,115,-39.343,-38.314,p_aa_pp,0.008947826086956552
beta16_cart,RPB_PLP3_R6–PLPx6,320,-78.624,-83.0,p_aa_pp,-0.013675000000000015
beta16_cart,THR1,200,-56.891000000000005,-56.265,p_aa_pp,0.003130000000000024
beta16_cart,THR2,199,-46.133,-48.608999999999995,p_aa_pp,-0.012442211055276342
beta16_cart,WSHC6,414,-71.283,-64.86,p_aa_pp,0.015514492753623193
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-41.833999999999996,-43.757,p_aa_pp,-0.008148305084745771
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-52.183,-51.718999999999994,p_aa_pp,0.001639575971731469
beta16_cart_plus_hpsc_lj_changes,BB1,109,-37.924,-38.01,p_aa_pp,-0.0007889908256880599
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-34.117,-28.166,p_aa_pp,0.054099999999999974
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-35.96,-35.925,p_aa_pp,0.0003271028037383523
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-23.814,-23.811,p_aa_pp,2.0689655172414576e-05
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-23.243000000000002,-23.862,p_aa_pp,-0.004126666666666641
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-51.28,-51.626999999999995,p_aa_pp,-0.0017614213197969248
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-57.268,-54.29,p_aa_pp,0.013598173515981742
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-111.81700000000001,-100.506,p_aa_pp,0.02524776785714287
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-104.546,-91.09899999999999,p_aa_pp,0.030841743119266095
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-36.71,-33.464,p_aa_pp,0.025162790697674436
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-38.899,-38.029,p_aa_pp,0.007565217391304326
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-78.383,-83.40700000000001,p_aa_pp,-0.015700000000000047
beta16_cart_plus_hpsc_lj_changes,THR1,200,-55.256,-56.761,p_aa_pp,-0.007525000000000013
beta16_cart_plus_hpsc_lj_changes,THR2,199,-48.293,-49.128,p_aa_pp,-0.004195979899497492
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-71.384,-66.045,p_aa_pp,0.01289613526570048
beta16_cart,5L6HC3_1,236,-16.000999999999998,-17.195,rama_prepro,-0.005059322033898316
beta16_cart,6AYYA,283,-17.82,-14.63,rama_prepro,0.011272084805653709
beta16_cart,BB1,109,9.626,9.677,rama_prepro,0.00046788990825688217
beta16_cart,BBM2nHm0589,110,-8.087,-9.902999999999999,rama_prepro,-0.0165090909090909
beta16_cart,CAV1,107,-5.82,-5.454,rama_prepro,0.0034205607476635565
beta16_cart,DHD127,145,-0.02,-1.459,rama_prepro,-0.009924137931034483
beta16_cart,DHD131,150,-8.459,-9.968,rama_prepro,-0.010060000000000003
beta16_cart,DHR4,197,-15.13,-11.242,rama_prepro,0.019736040609137057
beta16_cart,DHR76,219,-13.472000000000001,-11.099,rama_prepro,0.01083561643835617
beta16_cart,D_3_212,448,-6.742999999999999,6.8629999999999995,rama_prepro,0.03037053571428571
beta16_cart,D_3_633,436,20.142,9.613999999999999,rama_prepro,-0.024146788990825688
beta16_cart,LHD29,129,-15.347000000000001,-13.825,rama_prepro,0.011798449612403117
beta16_cart,MC2_7,115,-1.238,-0.262,rama_prepro,0.00848695652173913
beta16_cart,RPB_PLP3_R6–PLPx6,320,-11.696,-6.2620000000000005,rama_prepro,0.016981249999999996
beta16_cart,THR1,200,-17.328,-6.205,rama_prepro,0.055615
beta16_cart,THR2,199,-17.109,-6.716,rama_prepro,0.05222613065326633
beta16_cart,WSHC6,414,-13.35,10.071,rama_prepro,0.05657246376811594
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-13.44,-20.447,rama_prepro,-0.029690677966101694
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-19.227,-15.213,rama_prepro,0.014183745583038873
beta16_cart_plus_hpsc_lj_changes,BB1,109,9.912,11.470999999999998,rama_prepro,0.014302752293577959
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-8.615,-10.157,rama_prepro,-0.014018181818181817
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-5.837999999999999,-7.071000000000001,rama_prepro,-0.011523364485981322
beta16_cart_plus_hpsc_lj_changes,DHD127,145,0.366,-3.6660000000000004,rama_prepro,-0.02780689655172414
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-9.382,-8.351,rama_prepro,0.006873333333333325
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-15.517999999999999,-11.238,rama_prepro,0.021725888324873092
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-15.037,-11.417,rama_prepro,0.016529680365296808
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-5.48,8.685,rama_prepro,0.03161830357142857
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,20.285999999999998,4.619,rama_prepro,-0.035933486238532104
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-15.978,-13.525,rama_prepro,0.019015503875968988
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-2.09,-2.7310000000000003,rama_prepro,-0.005573913043478265
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-12.149000000000001,-8.182,rama_prepro,0.012396875000000002
beta16_cart_plus_hpsc_lj_changes,THR1,200,-19.373,-6.9670000000000005,rama_prepro,0.06203
beta16_cart_plus_hpsc_lj_changes,THR2,199,-15.341,-6.417999999999999,rama_prepro,0.0448391959798995
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-12.94,10.798,rama_prepro,0.057338164251207725
beta16_cart,5L6HC3_1,236,114.87,114.527,cart_bonded,-0.0014533898305084895
beta16_cart,6AYYA,283,150.344,149.241,cart_bonded,-0.0038975265017667147
beta16_cart,BB1,109,61.403,77.553,cart_bonded,0.1481651376146789
beta16_cart,BBM2nHm0589,110,55.412,53.538000000000004,cart_bonded,-0.017036363636363593
beta16_cart,CAV1,107,64.51899999999999,60.821000000000005,cart_bonded,-0.03456074766355127
beta16_cart,DHD127,145,89.664,80.1,cart_bonded,-0.06595862068965522
beta16_cart,DHD131,150,75.293,83.846,cart_bonded,0.05701999999999998
beta16_cart,DHR4,197,101.333,100.65100000000001,cart_bonded,-0.003461928934010091
beta16_cart,DHR76,219,133.32399999999998,122.671,cart_bonded,-0.04864383561643825
beta16_cart,D_3_212,448,276.47,267.888,cart_bonded,-0.019156250000000114
beta16_cart,D_3_633,436,270.247,278.17900000000003,cart_bonded,0.018192660550458754
beta16_cart,LHD29,129,66.95100000000001,67.85300000000001,cart_bonded,0.006992248062015512
beta16_cart,MC2_7,115,65.887,68.779,cart_bonded,0.025147826086956485
beta16_cart,RPB_PLP3_R6–PLPx6,320,172.949,188.278,cart_bonded,0.047903124999999935
beta16_cart,THR1,200,98.693,98.581,cart_bonded,-0.0005599999999999738
beta16_cart,THR2,199,106.046,103.15700000000001,cart_bonded,-0.014517587939698472
beta16_cart,WSHC6,414,215.528,241.74400000000003,cart_bonded,0.06332367149758462
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,116.973,118.52,cart_bonded,0.006555084745762699
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,154.35399999999998,153.343,cart_bonded,-0.003572438162544154
beta16_cart_plus_hpsc_lj_changes,BB1,109,63.946999999999996,78.652,cart_bonded,0.134908256880734
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,57.077,55.391000000000005,cart_bonded,-0.015327272727272662
beta16_cart_plus_hpsc_lj_changes,CAV1,107,67.768,62.601000000000006,cart_bonded,-0.048289719626168175
beta16_cart_plus_hpsc_lj_changes,DHD127,145,91.829,80.12100000000001,cart_bonded,-0.08074482758620678
beta16_cart_plus_hpsc_lj_changes,DHD131,150,81.904,81.585,cart_bonded,-0.0021266666666666842
beta16_cart_plus_hpsc_lj_changes,DHR4,197,100.63,100.16,cart_bonded,-0.002385786802030451
beta16_cart_plus_hpsc_lj_changes,DHR76,219,131.518,131.609,cart_bonded,0.0004155251141552885
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,286.48,270.906,cart_bonded,-0.03476339285714288
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,276.01599999999996,279.33299999999997,cart_bonded,0.007607798165137632
beta16_cart_plus_hpsc_lj_changes,LHD29,129,67.783,66.431,cart_bonded,-0.01048062015503879
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,66.579,65.421,cart_bonded,-0.010069565217391191
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,178.048,193.72400000000002,cart_bonded,0.04898750000000005
beta16_cart_plus_hpsc_lj_changes,THR1,200,100.103,100.925,cart_bonded,0.004110000000000014
beta16_cart_plus_hpsc_lj_changes,THR2,199,111.507,107.64299999999999,cart_bonded,-0.019417085427135772
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,228.174,246.738,cart_bonded,0.044840579710144914
beta16_cart,5L6HC3_1,236,-131.639,-131.639,ref,0.0
beta16_cart,6AYYA,283,-86.57700000000001,-86.57700000000001,ref,0.0
beta16_cart,BB1,109,-71.06,-71.06,ref,0.0
beta16_cart,BBM2nHm0589,110,-27.953000000000003,-27.953000000000003,ref,0.0
beta16_cart,CAV1,107,-24.534000000000002,-24.534000000000002,ref,0.0
beta16_cart,DHD127,145,-104.291,-104.291,ref,0.0
beta16_cart,DHD131,150,-117.118,-117.118,ref,0.0
beta16_cart,DHR4,197,-52.277,-52.277,ref,0.0
beta16_cart,DHR76,219,-34.46,-34.46,ref,0.0
beta16_cart,D_3_212,448,-143.065,-143.065,ref,0.0
beta16_cart,D_3_633,436,-97.37700000000001,-97.37700000000001,ref,0.0
beta16_cart,LHD29,129,-42.059,-42.059,ref,0.0
beta16_cart,MC2_7,115,-16.486,-16.486,ref,0.0
beta16_cart,RPB_PLP3_R6–PLPx6,320,-86.552,-86.552,ref,0.0
beta16_cart,THR1,200,5.843999999999999,5.843999999999999,ref,0.0
beta16_cart,THR2,199,-40.493,-40.493,ref,0.0
beta16_cart,WSHC6,414,-269.849,-269.849,ref,0.0
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-131.639,-131.639,ref,0.0
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-86.57700000000001,-86.57700000000001,ref,0.0
beta16_cart_plus_hpsc_lj_changes,BB1,109,-71.06,-71.06,ref,0.0
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-27.953000000000003,-27.953000000000003,ref,0.0
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-24.534000000000002,-24.534000000000002,ref,0.0
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-104.291,-104.291,ref,0.0
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-117.118,-117.118,ref,0.0
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-52.277,-52.277,ref,0.0
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-34.46,-34.46,ref,0.0
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-143.065,-143.065,ref,0.0
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-97.37700000000001,-97.37700000000001,ref,0.0
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-42.059,-42.059,ref,0.0
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-16.486,-16.486,ref,0.0
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-86.552,-86.552,ref,0.0
beta16_cart_plus_hpsc_lj_changes,THR1,200,5.843999999999999,5.843999999999999,ref,0.0
beta16_cart_plus_hpsc_lj_changes,THR2,199,-40.493,-40.493,ref,0.0
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-269.849,-269.849,ref,0.0
beta16_cart,5L6HC3_1,236,0.0,0.0,dslf_fa13,0.0
beta16_cart,6AYYA,283,0.0,0.0,dslf_fa13,0.0
beta16_cart,BB1,109,0.0,0.0,dslf_fa13,0.0
beta16_cart,BBM2nHm0589,110,0.0,0.0,dslf_fa13,0.0
beta16_cart,CAV1,107,0.0,0.0,dslf_fa13,0.0
beta16_cart,DHD127,145,0.0,0.0,dslf_fa13,0.0
beta16_cart,DHD131,150,0.0,0.0,dslf_fa13,0.0
beta16_cart,DHR4,197,0.09699999999999999,-2.843,dslf_fa13,-0.014923857868020304
beta16_cart,DHR76,219,0.0,0.0,dslf_fa13,0.0
beta16_cart,D_3_212,448,0.0,0.0,dslf_fa13,0.0
beta16_cart,D_3_633,436,0.0,0.0,dslf_fa13,0.0
beta16_cart,LHD29,129,0.0,0.0,dslf_fa13,0.0
beta16_cart,MC2_7,115,0.0,0.0,dslf_fa13,0.0
beta16_cart,RPB_PLP3_R6–PLPx6,320,0.0,0.0,dslf_fa13,0.0
beta16_cart,THR1,200,0.0,0.0,dslf_fa13,0.0
beta16_cart,THR2,199,0.0,0.0,dslf_fa13,0.0
beta16_cart,WSHC6,414,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,BB1,109,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,CAV1,107,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,DHD127,145,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,DHD131,150,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,DHR4,197,0.175,-2.8280000000000003,dslf_fa13,-0.015243654822335025
beta16_cart_plus_hpsc_lj_changes,DHR76,219,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,LHD29,129,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,THR1,200,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,THR2,199,0.0,0.0,dslf_fa13,0.0
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,0.0,0.0,dslf_fa13,0.0
beta16_cart,5L6HC3_1,236,-850.735,-840.1110000000001,total energy,0.045016949152541993
beta16_cart,6AYYA,283,-1024.897,-1023.972,total energy,0.003268551236748956
beta16_cart,BB1,109,-437.634,-420.774,total energy,0.15467889908256893
beta16_cart,BBM2nHm0589,110,-412.523,-406.306,total energy,0.056518181818182196
beta16_cart,CAV1,107,-407.32099999999997,-404.43199999999996,total energy,0.027000000000000093
beta16_cart,DHD127,145,-505.20099999999996,-513.9780000000001,total energy,-0.060531034482759316
beta16_cart,DHD131,150,-561.585,-531.77,total energy,0.19876666666666704
beta16_cart,DHR4,197,-716.936,-701.201,total energy,0.07987309644670057
beta16_cart,DHR76,219,-839.459,-834.818,total energy,0.02119178082191764
beta16_cart,D_3_212,448,-1861.5279999999998,-1751.185,total energy,0.24630133928571393
beta16_cart,D_3_633,436,-1803.55,-1678.36,total energy,0.2871330275229359
beta16_cart,LHD29,129,-537.1759999999999,-520.712,total energy,0.12762790697674373
beta16_cart,MC2_7,115,-431.87699999999995,-405.43800000000005,total energy,0.22990434782608615
beta16_cart,RPB_PLP3_R6–PLPx6,320,-1329.024,-1238.181,total energy,0.2838843749999995
beta16_cart,THR1,200,-732.6339999999999,-740.01,total energy,-0.03688000000000045
beta16_cart,THR2,199,-721.685,-718.482,total energy,0.016095477386934544
beta16_cart,WSHC6,414,-1517.255,-1371.246,total energy,0.3526787439613527
beta16_cart_plus_hpsc_lj_changes,5L6HC3_1,236,-837.403,-833.0189999999999,total energy,0.018576271186441222
beta16_cart_plus_hpsc_lj_changes,6AYYA,283,-1006.295,-997.007,total energy,0.03281978798586576
beta16_cart_plus_hpsc_lj_changes,BB1,109,-432.85400000000004,-415.004,total energy,0.16376146788990847
beta16_cart_plus_hpsc_lj_changes,BBM2nHm0589,110,-406.977,-397.025,total energy,0.09047272727272726
beta16_cart_plus_hpsc_lj_changes,CAV1,107,-399.211,-391.0,total energy,0.07673831775700947
beta16_cart_plus_hpsc_lj_changes,DHD127,145,-492.07199999999995,-502.222,total energy,-0.07000000000000023
beta16_cart_plus_hpsc_lj_changes,DHD131,150,-554.092,-532.946,total energy,0.14097333333333306
beta16_cart_plus_hpsc_lj_changes,DHR4,197,-700.465,-681.847,total energy,0.09450761421319823
beta16_cart_plus_hpsc_lj_changes,DHR76,219,-820.966,-816.915,total energy,0.01849771689497737
beta16_cart_plus_hpsc_lj_changes,D_3_212,448,-1820.774,-1716.106,total energy,0.23363392857142834
beta16_cart_plus_hpsc_lj_changes,D_3_633,436,-1762.469,-1634.775,total energy,0.2928761467889907
beta16_cart_plus_hpsc_lj_changes,LHD29,129,-530.021,-514.672,total energy,0.11898449612403049
beta16_cart_plus_hpsc_lj_changes,MC2_7,115,-424.26300000000003,-396.745,total energy,0.2392869565217394
beta16_cart_plus_hpsc_lj_changes,RPB_PLP3_R6–PLPx6,320,-1301.894,-1219.621,total energy,0.2571031249999997
beta16_cart_plus_hpsc_lj_changes,THR1,200,-721.563,-722.8480000000001,total energy,-0.0064250000000004096
beta16_cart_plus_hpsc_lj_changes,THR2,199,-699.951,-696.37,total energy,0.017994974874371947
beta16_cart_plus_hpsc_lj_changes,WSHC6,414,-1486.73,-1326.297,total energy,0.38751932367149755
beta16_cart,5L6HC3_1,236,-775.755,-757.663,electrostatics,0.07666101694915248
beta16_cart,6AYYA,283,-872.894,-851.9399999999999,electrostatics,0.07404240282685536
beta16_cart,BB1,109,-330.82,-356.99,electrostatics,-0.2400917431192662
